Target,Target_Namespace,Target_Method,Job_Id,Job_OutlierMode,Job_Toolchain,Job_IterationCount,Job_LaunchCount,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value,Gen_0,Gen_1,Gen_2,Allocated_Bytes,AllocatedKB,heuristic,s,size
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=33,0,Workload,Result,10,859321800,512,1678.3628899999999,73,55,34,1111724,1085.66796875,MRV,33,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=33,0,Workload,Result,11,853976700,512,1667.92324,73,55,34,1111724,1085.66796875,MRV,33,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=33,0,Workload,Result,12,874655400,512,1708.31133,73,55,34,1111724,1085.66796875,MRV,33,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=33,0,Workload,Result,13,855739300,512,1671.36582,73,55,34,1111724,1085.66796875,MRV,33,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=33,0,Workload,Result,14,862898600,512,1685.3488300000001,73,55,34,1111724,1085.66796875,MRV,33,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=33,0,Workload,Result,15,853591400,512,1667.1707,73,55,34,1111724,1085.66796875,MRV,33,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=34,0,Workload,Result,1,932035800,512,1820.38242,73,55,34,1111722,1085.666015625,MRV,34,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=34,0,Workload,Result,2,938069100,512,1832.1662099999999,73,55,34,1111722,1085.666015625,MRV,34,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=34,0,Workload,Result,3,943060400,512,1841.9148400000001,73,55,34,1111722,1085.666015625,MRV,34,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=34,0,Workload,Result,4,936430500,512,1828.9658200000001,73,55,34,1111722,1085.666015625,MRV,34,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=34,0,Workload,Result,5,925875500,512,1808.35059,73,55,34,1111722,1085.666015625,MRV,34,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=34,0,Workload,Result,6,934652400,512,1825.49297,73,55,34,1111722,1085.666015625,MRV,34,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=34,0,Workload,Result,7,931871100,512,1820.06074,73,55,34,1111722,1085.666015625,MRV,34,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=34,0,Workload,Result,8,931576600,512,1819.48555,73,55,34,1111722,1085.666015625,MRV,34,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=34,0,Workload,Result,9,933385900,512,1823.01934,73,55,34,1111722,1085.666015625,MRV,34,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=34,0,Workload,Result,10,947515300,512,1850.61582,73,55,34,1111722,1085.666015625,MRV,34,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=34,0,Workload,Result,11,937954400,512,1831.94219,73,55,34,1111722,1085.666015625,MRV,34,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=34,0,Workload,Result,12,934158200,512,1824.52773,73,55,34,1111722,1085.666015625,MRV,34,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=34,0,Workload,Result,13,940891100,512,1837.6779299999998,73,55,34,1111722,1085.666015625,MRV,34,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=34,0,Workload,Result,14,931664000,512,1819.65625,73,55,34,1111722,1085.666015625,MRV,34,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=34,0,Workload,Result,15,941032400,512,1837.95391,73,55,34,1111722,1085.666015625,MRV,34,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=35,0,Workload,Result,1,906363800,512,1770.2418,72,54,33,1111698,1085.642578125,MRV,35,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=35,0,Workload,Result,2,895631600,512,1749.28047,72,54,33,1111698,1085.642578125,MRV,35,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=35,0,Workload,Result,3,894723900,512,1747.50762,72,54,33,1111698,1085.642578125,MRV,35,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=35,0,Workload,Result,4,897781900,512,1753.48027,72,54,33,1111698,1085.642578125,MRV,35,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=35,0,Workload,Result,5,899983100,512,1757.77949,72,54,33,1111698,1085.642578125,MRV,35,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=35,0,Workload,Result,6,901975500,512,1761.6708999999998,72,54,33,1111698,1085.642578125,MRV,35,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=35,0,Workload,Result,7,918609300,512,1794.15879,72,54,33,1111698,1085.642578125,MRV,35,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=35,0,Workload,Result,8,922245100,512,1801.2599599999999,72,54,33,1111698,1085.642578125,MRV,35,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=35,0,Workload,Result,9,903118400,512,1763.90313,72,54,33,1111698,1085.642578125,MRV,35,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=35,0,Workload,Result,10,905148500,512,1767.86816,72,54,33,1111698,1085.642578125,MRV,35,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=35,0,Workload,Result,11,925567800,512,1807.74961,72,54,33,1111698,1085.642578125,MRV,35,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=35,0,Workload,Result,12,913828300,512,1784.8209,72,54,33,1111698,1085.642578125,MRV,35,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=35,0,Workload,Result,13,909731900,512,1776.82012,72,54,33,1111698,1085.642578125,MRV,35,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=35,0,Workload,Result,14,901930800,512,1761.5835900000002,72,54,33,1111698,1085.642578125,MRV,35,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=35,0,Workload,Result,15,912022900,512,1781.29473,72,54,33,1111698,1085.642578125,MRV,35,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=36,0,Workload,Result,1,868951000,512,1697.1699199999998,73,54,34,1111719,1085.6630859375,MRV,36,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=36,0,Workload,Result,2,864511300,512,1688.4986299999998,73,54,34,1111719,1085.6630859375,MRV,36,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=36,0,Workload,Result,3,874514600,512,1708.0363300000001,73,54,34,1111719,1085.6630859375,MRV,36,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=36,0,Workload,Result,4,864301500,512,1688.08887,73,54,34,1111719,1085.6630859375,MRV,36,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=36,0,Workload,Result,5,883764300,512,1726.10215,73,54,34,1111719,1085.6630859375,MRV,36,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=36,0,Workload,Result,6,872987500,512,1705.05371,73,54,34,1111719,1085.6630859375,MRV,36,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=36,0,Workload,Result,7,870694200,512,1700.5746100000001,73,54,34,1111719,1085.6630859375,MRV,36,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=36,0,Workload,Result,8,867950000,512,1695.21484,73,54,34,1111719,1085.6630859375,MRV,36,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=36,0,Workload,Result,9,872107800,512,1703.33555,73,54,34,1111719,1085.6630859375,MRV,36,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=36,0,Workload,Result,10,866857100,512,1693.08027,73,54,34,1111719,1085.6630859375,MRV,36,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=36,0,Workload,Result,11,874017400,512,1707.06523,73,54,34,1111719,1085.6630859375,MRV,36,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=36,0,Workload,Result,12,875537000,512,1710.0331999999999,73,54,34,1111719,1085.6630859375,MRV,36,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=36,0,Workload,Result,13,863129500,512,1685.7998,73,54,34,1111719,1085.6630859375,MRV,36,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=36,0,Workload,Result,14,868725000,512,1696.7285200000001,73,54,34,1111719,1085.6630859375,MRV,36,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=36,0,Workload,Result,15,863909200,512,1687.3226599999998,73,54,34,1111719,1085.6630859375,MRV,36,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=37,0,Workload,Result,1,886085600,512,1730.63594,73,54,34,1111707,1085.6513671875,MRV,37,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=37,0,Workload,Result,2,886667100,512,1731.7716799999998,73,54,34,1111707,1085.6513671875,MRV,37,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=37,0,Workload,Result,3,876885500,512,1712.66699,73,54,34,1111707,1085.6513671875,MRV,37,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=37,0,Workload,Result,4,881732200,512,1722.1332,73,54,34,1111707,1085.6513671875,MRV,37,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=37,0,Workload,Result,5,866734300,512,1692.84043,73,54,34,1111707,1085.6513671875,MRV,37,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=37,0,Workload,Result,6,878471600,512,1715.76484,73,54,34,1111707,1085.6513671875,MRV,37,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=37,0,Workload,Result,7,873590500,512,1706.23145,73,54,34,1111707,1085.6513671875,MRV,37,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=37,0,Workload,Result,8,866232800,512,1691.86094,73,54,34,1111707,1085.6513671875,MRV,37,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=37,0,Workload,Result,9,858581800,512,1676.91758,73,54,34,1111707,1085.6513671875,MRV,37,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=37,0,Workload,Result,10,872408400,512,1703.92266,73,54,34,1111707,1085.6513671875,MRV,37,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=37,0,Workload,Result,11,864409100,512,1688.29902,73,54,34,1111707,1085.6513671875,MRV,37,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=37,0,Workload,Result,12,880229700,512,1719.1986299999999,73,54,34,1111707,1085.6513671875,MRV,37,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=37,0,Workload,Result,13,881237500,512,1721.16699,73,54,34,1111707,1085.6513671875,MRV,37,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=37,0,Workload,Result,14,874978700,512,1708.94277,73,54,34,1111707,1085.6513671875,MRV,37,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=37,0,Workload,Result,15,881317800,512,1721.32383,73,54,34,1111707,1085.6513671875,MRV,37,20
Benchmark.OctagonTessellationModel_GrassSquares,Benchmarks,Grass Squares,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=MRV&Size=20&s=38,0,Workload,Result,1,510466400,256,1994.00938,36,28,17,1111732,1085.67578125,MRV,38,20
